section,index,name,chart_id,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,boundary_margin,chart_contains,contains
sample,144,drone,,3.597799,4.287314,2.673466,2.260509,0.558981,0.387509,0.139097,-1.094250,-2.092650,-0.531502,0.606176,,,,,,
sample,145,drone,,3.622784,4.300939,2.682494,2.263819,0.531332,0.334642,0.125664,-1.119006,-2.139271,-0.543731,0.562056,,,,,,
sample,146,drone,,3.647768,4.313865,2.690187,2.266789,0.503065,0.280611,0.111927,-1.143763,-2.185892,-0.555960,0.508814,,,,,,
sample,147,drone,,3.672753,4.326077,2.696516,2.269412,0.474179,0.225415,0.097883,-1.168520,-2.232514,-0.568188,0.443757,,,,,,
sample,148,drone,,3.697738,4.337559,2.701451,2.271680,0.444675,0.169054,0.083535,-1.193276,-2.279135,-0.580417,0.363299,,,,,,
sample,149,drone,,3.722723,4.348297,2.704964,2.273586,0.414552,0.111528,0.068880,-1.218033,-2.325756,-0.592646,0.262809,,,,,,
sample,150,drone,,3.747707,4.358274,2.707024,2.275122,0.383810,0.052837,0.053920,-1.242789,-2.372377,-0.604874,0.136804,,,,,,
sample,151,drone,,3.772692,4.367476,2.707604,2.276280,0.352450,-0.007019,0.038655,-1.267546,-2.418998,-0.617103,-0.019912,,,,,,
sample,152,drone,,3.797677,4.375886,2.706674,2.277053,0.320472,-0.068039,0.023084,-1.223583,-2.389338,-0.606126,-0.209203,,,,,,
sample,153,drone,,3.822661,4.383489,2.704204,2.277434,0.291309,-0.126413,0.008367,-0.857046,-1.998247,-0.485560,-0.409425,,,,,,
sample,154,drone,,3.847646,4.390442,2.700357,2.277472,0.277646,-0.167890,-0.001179,-0.276346,-1.358666,-0.290560,-0.543863,,,,,,
sample,155,drone,,3.872631,4.397363,2.695815,2.277375,0.277500,-0.194304,-0.006152,0.016883,-1.026583,-0.190355,-0.610858,,,,,,
sample,156,drone,,3.897616,4.404309,2.690647,2.277164,0.278489,-0.219188,-0.010691,0.039378,-0.990649,-0.180715,-0.666802,,,,,,
sample,157,drone,,3.922600,4.411279,2.684862,2.276841,0.279467,-0.243807,-0.015182,0.038917,-0.980027,-0.178794,-0.717354,,,,,,
sample,158,drone,,3.947585,4.418274,2.678465,2.276405,0.280434,-0.268160,-0.019625,0.038456,-0.969405,-0.176872,-0.763028,,,,,,
sample,159,drone,,3.972570,4.425292,2.671462,2.275860,0.281389,-0.292247,-0.024020,0.037995,-0.958782,-0.174951,-0.804325,,,,,,
sample,160,drone,,3.997554,4.432335,2.663861,2.275205,0.282333,-0.316069,-0.028367,0.037534,-0.948160,-0.173029,-0.841717,,,,,,
sample,161,drone,,4.022539,4.439400,2.655668,2.274442,0.283265,-0.339626,-0.032666,0.037073,-0.937538,-0.171107,-0.875636,,,,,,
sample,162,drone,,4.047524,4.446489,2.646890,2.273573,0.284185,-0.362918,-0.036917,0.036612,-0.926915,-0.169186,-0.906472,,,,,,
sample,163,drone,,4.072509,4.453601,2.637534,2.272598,0.285094,-0.385944,-0.041120,0.036151,-0.916293,-0.167264,-0.934571,,,,,,
sample,164,drone,,4.097493,4.460735,2.627605,2.271518,0.285992,-0.408704,-0.045276,0.035690,-0.905671,-0.165342,-0.960237,,,,,,
sample,165,drone,,4.122478,4.467892,2.617111,2.270335,0.286877,-0.431200,-0.049383,0.035229,-0.895049,-0.163421,-0.983740,,,,,,
sample,166,drone,,4.147463,4.475070,2.606058,2.269050,0.287752,-0.453429,-0.053442,0.034768,-0.884426,-0.161499,-1.005314,,,,,,
sample,167,drone,,4.172447,4.482270,2.594453,2.267665,0.288615,-0.475394,-0.057453,0.034307,-0.873804,-0.159578,-1.025168,,,,,,
sample,168,drone,,4.197432,4.489492,2.582303,2.266180,0.289466,-0.497093,-0.061416,0.033846,-0.863182,-0.157656,-1.043480,,,,,,
sample,169,drone,,4.222417,4.496735,2.569614,2.264596,0.290306,-0.518526,-0.065331,0.033386,-0.852559,-0.155734,-1.060409,,,,,,
sample,170,drone,,4.247402,4.503999,2.556392,2.262915,0.291135,-0.539695,-0.069198,0.032925,-0.841937,-0.153813,-1.076094,,,,,,
sample,171,drone,,4.272386,4.511283,2.542646,2.261138,0.291951,-0.560598,-0.073016,0.032464,-0.831315,-0.151891,-1.090659,,,,,,
sample,172,drone,,4.297371,4.518587,2.528380,2.259266,0.292757,-0.581235,-0.076787,0.032003,-0.820692,-0.149969,-1.104209,,,,,,
sample,173,drone,,4.322356,4.525912,2.513602,2.257301,0.293551,-0.601607,-0.080510,0.031542,-0.810070,-0.148048,-1.116840,,,,,,
sample,174,drone,,4.347340,4.533256,2.498318,2.255243,0.294333,-0.621714,-0.084185,0.031081,-0.799448,-0.146126,-1.128637,,,,,,
sample,175,drone,,4.372325,4.540619,2.482535,2.253094,0.295104,-0.641555,-0.087812,0.030620,-0.788826,-0.144205,-1.139673,,,,,,
